Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
28-12-2018,TCS,1908.95,1915.0,1920.0,1893.0,1897.0,1896.05,1907.36,2239130.0,427084000000000.0,112230.0,1238176.0,0.553
31-12-2018,TCS,1896.05,1908.0,1909.0,1886.15,1894.75,1893.05,1896.42,1879740.0,356477000000000.0,66284.0,1025862.0,
01-01-2019,TCS,1893.05,1896.0,1910.0,1885.0,1905.9,1902.8,1899.78,1094883.0,208003000000000.0,32636.0,489139.0,0.4468
02-01-2019,TCS,1902.8,1905.0,1934.45,1900.0,1919.0,1923.3,,2100463.0,403899000000000.0,,664045.0,0.3161
,TCS,1923.3,1919.0,1944.95,,1901.0,1899.95,1916.85,2611668.0,500618000000000.0,144072.0,1250117.0,0.4787
04-01-2019,TCS,1899.95,1900.0,1901.2,,1882.0,1876.85,1869.19,4280862.0,800174000000000.0,208198.0,1657983.0,0.3873
07-01-2019,TCS,1876.85,1891.8,1908.8,1881.0,1898.0,,1894.04,1856423.0,351613000000000.0,,956009.0,0.515
08-01-2019,TCS,1897.9,1905.4,1906.4,1883.3,1891.0,1893.55,1892.03,1691756.0,320085000000000.0,,,0.47
09-01-2019,TCS,1893.55,1907.4,1919.0,1866.7,1884.6,1886.95,1897.56,2414376.0,458142000000000.0,120123.0,996472.0,0.4127
10-01-2019,TCS,1886.95,1890.0,1905.0,1872.1,1883.0,1888.55,1891.77,,577645000000000.0,123512.0,1290181.0,0.4225
11-01-2019,TCS,1888.55,1870.0,1875.0,1835.0,1843.45,1842.55,1849.37,9209862.0,1703240000000000.0,290559.0,2969901.0,0.3225
14-01-2019,TCS,,1850.0,1851.0,1810.0,,1813.25,1817.21,3615370.0,656989000000000.0,,2059040.0,0.5695
15-01-2019,TCS,,1810.0,1869.35,,1866.0,,1857.55,7711653.0,1432480000000000.0,199057.0,1656095.0,0.2148
16-01-2019,TCS,1867.8,1870.0,1875.0,1847.0,1873.95,1870.15,1861.89,2359280.0,439272000000000.0,131093.0,1033927.0,
17-01-2019,TCS,1870.15,1878.0,1898.0,1871.3,1895.0,,1887.33,2625816.0,495579000000000.0,124983.0,1357445.0,0.517
18-01-2019,TCS,1894.3,1881.0,1904.2,,1899.5,1900.65,1891.36,1683728.0,318454000000000.0,110667.0,811536.0,0.482
21-01-2019,TCS,1900.65,1902.0,1932.0,1895.45,1903.5,1908.7,1916.27,2409803.0,,119665.0,1055927.0,0.4382
22-01-2019,TCS,1908.7,1907.1,1918.25,1890.0,1896.7,1901.9,1902.97,2457093.0,467576000000000.0,186202.0,1563235.0,0.6362
23-01-2019,TCS,,1901.0,1906.1,1870.0,1881.0,1875.6,1882.8,2578169.0,485418000000000.0,116599.0,,
24-01-2019,TCS,1875.6,1884.8,1905.25,1875.0,1902.0,1901.55,1893.8,1962927.0,,109822.0,967677.0,0.493
,TCS,1901.55,1902.0,1935.0,1901.0,1919.5,1920.8,1921.92,,447247000000000.0,96992.0,1023079.0,0.4396
28-01-2019,TCS,1920.8,1933.0,1962.0,1925.5,1960.0,1955.0,1948.39,2769033.0,539514000000000.0,108034.0,1458544.0,0.5267
29-01-2019,TCS,1955.0,1962.0,1989.05,1936.65,1983.35,1982.75,1959.99,2557626.0,,120832.0,1311491.0,0.5128
30-01-2019,TCS,1982.75,1979.6,1989.5,1954.65,1984.15,1981.4,1975.06,2429575.0,479857000000000.0,112445.0,1325919.0,0.5457
31-01-2019,TCS,1981.4,1987.0,2019.75,1985.0,2009.5,2014.1,2008.37,4094319.0,822292000000000.0,146142.0,2810409.0,0.6864
,TCS,2014.1,2009.5,2034.75,1998.1,2024.2,2029.95,2022.08,3064163.0,619598000000000.0,113684.0,1682369.0,0.549
04-02-2019,TCS,2029.95,2029.95,2055.45,2023.0,2049.2,2050.25,2039.87,1590764.0,324495000000000.0,67625.0,718838.0,0.4519
,TCS,2050.25,2050.0,2055.0,2028.0,,,2043.13,1111404.0,227074000000000.0,50408.0,333979.0,0.3005
06-02-2019,TCS,,2049.9,2086.85,2041.05,2070.0,2074.8,2067.55,1789812.0,370053000000000.0,84074.0,,0.4954
07-02-2019,TCS,2074.8,,2097.95,2067.0,2078.25,2082.9,2084.77,1339945.0,279348000000000.0,67902.0,658726.0,0.4916
08-02-2019,TCS,2082.9,2075.0,2089.5,2051.0,2055.65,2061.4,2072.46,1684474.0,349100000000000.0,71171.0,936611.0,
11-02-2019,TCS,2061.4,2060.0,2096.0,2048.9,2065.6,2065.9,2077.11,1778730.0,369462000000000.0,83603.0,901516.0,0.5068
12-02-2019,TCS,,2070.0,2070.0,2018.0,2051.0,2051.6,2042.96,2422903.0,494990000000000.0,115864.0,1168012.0,0.4821
13-02-2019,TCS,,2062.0,2083.0,2050.5,2057.0,,2064.32,2808581.0,579780000000000.0,,,
14-02-2019,TCS,2065.4,2060.05,,2033.05,2049.0,,2050.83,1724085.0,353581000000000.0,82641.0,917991.0,0.5325
15-02-2019,TCS,2044.6,2049.0,2052.0,2010.95,2034.6,2029.7,2031.88,1930065.0,,96728.0,1068343.0,0.5535
18-02-2019,TCS,2029.7,2037.6,2041.95,1962.65,1969.6,1970.3,1988.87,2942184.0,585163000000000.0,100585.0,1668905.0,0.5672
19-02-2019,TCS,1970.3,1970.0,,1892.0,1907.6,1904.8,1930.07,4408554.0,850883000000000.0,161765.0,2254434.0,0.5114
20-02-2019,TCS,1904.8,1915.0,1933.8,1881.3,1913.3,1914.75,1908.2,4645778.0,886509000000000.0,139504.0,2232869.0,0.4806
21-02-2019,TCS,1914.75,1914.75,1940.0,1897.05,1912.0,1914.2,1922.84,4683919.0,900645000000000.0,171685.0,,0.4985
22-02-2019,TCS,1914.2,1917.2,1930.0,1905.1,1929.0,1925.65,1920.72,2271955.0,436379000000000.0,112148.0,1355421.0,0.5966
,TCS,1925.65,,,1930.5,1987.0,1985.15,1961.61,2934880.0,575709000000000.0,,1341508.0,0.4571
26-02-2019,TCS,1985.15,1984.0,2045.15,1972.25,2032.5,2038.7,2022.12,6453309.0,1304940000000000.0,177907.0,,0.5217
27-02-2019,TCS,,2040.0,2074.95,2022.0,2052.5,2058.1,,4732082.0,970195000000000.0,168823.0,2532055.0,0.5351
28-02-2019,TCS,,2060.0,2071.35,1977.6,1983.5,1983.45,2009.42,8454295.0,1698820000000000.0,284872.0,3927877.0,0.4646
01-03-2019,TCS,1983.45,1995.05,2005.0,,1995.0,1995.4,1993.73,4148548.0,827106000000000.0,128204.0,2071633.0,0.4994
05-03-2019,TCS,1995.4,2005.0,2007.0,1976.6,1985.05,1988.1,1987.11,2449622.0,,151723.0,1394714.0,0.5694
06-03-2019,TCS,,1989.3,2015.0,1985.05,2005.0,1999.6,2001.3,2635047.0,527353000000000.0,,1257394.0,0.4772
07-03-2019,TCS,1999.6,2005.0,2024.05,2000.2,,2013.3,2014.4,2539884.0,511633000000000.0,126121.0,1392383.0,0.5482
08-03-2019,TCS,,2025.0,2033.0,2010.05,2022.75,2022.7,2023.03,2031071.0,410892000000000.0,116872.0,971744.0,0.4784
11-03-2019,TCS,2022.7,2028.9,2033.0,2003.65,2016.15,2014.8,2017.1,3111689.0,627659000000000.0,104833.0,2195339.0,0.7055
12-03-2019,TCS,2014.8,2014.05,2024.8,,2009.1,2012.45,2015.6,,535858000000000.0,132223.0,1716971.0,0.6458
13-03-2019,TCS,2012.45,2013.0,2015.9,1978.6,1995.0,2000.5,2001.12,1833163.0,366837000000000.0,112785.0,821473.0,0.4481
14-03-2019,TCS,2000.5,2004.95,2007.8,1981.0,1990.4,1987.4,1991.28,1905495.0,379437000000000.0,124863.0,1000627.0,
15-03-2019,TCS,1987.4,1998.9,2068.95,1991.0,2036.0,2039.95,2040.01,5184318.0,1057610000000000.0,164284.0,,
,TCS,,2043.0,2064.6,2011.0,,2022.8,2033.02,2349915.0,477744000000000.0,116385.0,,0.3693
19-03-2019,TCS,2022.8,,2030.0,,2028.5,2022.8,2010.71,2373993.0,477342000000000.0,135360.0,1176359.0,0.4955
20-03-2019,TCS,2022.8,2028.0,2044.8,2000.0,2000.25,2015.05,2025.82,3091165.0,,161415.0,1678488.0,
,TCS,2015.05,2015.0,2016.0,1983.3,2010.0,2005.65,1998.96,,629303000000000.0,155770.0,1787595.0,0.5678
25-03-2019,TCS,2005.65,2007.8,2007.8,1977.2,,1984.25,,2429205.0,482896000000000.0,94852.0,1430988.0,0.5891
26-03-2019,TCS,1984.25,1984.0,1994.95,1958.05,1977.4,1982.65,1971.46,2316539.0,456696000000000.0,,893480.0,0.3857
27-03-2019,TCS,1982.65,1994.0,1998.0,1961.0,1964.85,1967.9,1979.12,,448500000000000.0,110306.0,1163070.0,0.5132
28-03-2019,TCS,1967.9,1980.0,2014.6,1972.8,2004.45,2000.3,1993.96,4054489.0,808451000000000.0,144600.0,,0.5305
,TCS,2000.3,2019.0,2024.9,1983.55,2000.0,2001.65,2001.7,,590293000000000.0,134193.0,1191681.0,0.4041
01-04-2019,TCS,,2010.0,2039.95,2008.25,2034.95,2031.65,2027.91,2095740.0,424996000000000.0,109983.0,748739.0,0.3573
02-04-2019,TCS,2031.65,2037.1,2086.0,2037.0,2079.0,2079.3,2064.13,3719663.0,767786000000000.0,124157.0,1757245.0,0.4724
03-04-2019,TCS,2079.3,2085.0,2089.6,2058.1,,2079.3,2073.86,2939886.0,609692000000000.0,119988.0,1164726.0,0.3962
04-04-2019,TCS,2079.3,2078.15,2079.7,2007.4,2017.0,,2039.77,4397518.0,,145227.0,2310866.0,0.5255
05-04-2019,TCS,2014.5,2028.65,2054.4,2018.8,2051.0,,2037.19,,642144000000000.0,,1536645.0,0.4875
08-04-2019,TCS,2048.3,,2075.0,2032.7,2073.6,2070.75,2056.64,2194294.0,451288000000000.0,130397.0,788699.0,0.3594
09-04-2019,TCS,2070.75,2070.0,2098.0,2057.65,2087.45,2091.5,2085.63,2690970.0,561237000000000.0,122603.0,1036682.0,0.3852
10-04-2019,TCS,2091.5,,2085.5,2036.0,2043.65,,2053.91,3313062.0,680472000000000.0,168190.0,1821699.0,0.5499
11-04-2019,TCS,2040.25,2045.0,2055.0,2013.65,2025.0,2019.5,2028.47,3422442.0,694231000000000.0,133153.0,1568180.0,0.4582
12-04-2019,TCS,2019.5,2038.0,,2007.0,2013.05,2014.5,2019.97,3198471.0,646081000000000.0,126989.0,1040440.0,0.3253
15-04-2019,TCS,2014.5,2070.0,2119.8,2041.0,2113.0,2113.3,2086.02,9189201.0,1916890000000000.0,282918.0,3402175.0,
16-04-2019,TCS,2113.3,2120.0,2155.95,,2137.0,2131.8,2137.54,5771952.0,,222230.0,2514452.0,0.4356
18-04-2019,TCS,2131.8,2149.9,2155.0,,2149.25,2150.05,2138.81,3413728.0,730131000000000.0,159168.0,1564757.0,0.4584
22-04-2019,TCS,2150.05,2148.0,2176.0,2145.6,2160.3,2161.45,2165.74,2007135.0,434693000000000.0,79881.0,717594.0,0.3575
,TCS,2161.45,2163.0,,2134.05,2163.0,2155.05,2147.21,,464553000000000.0,,970246.0,0.4485
24-04-2019,TCS,2155.05,2158.0,2195.0,2156.1,2168.6,2183.45,2172.32,3003071.0,652362000000000.0,128669.0,,0.5724
,TCS,2183.45,2175.0,2205.0,,2203.0,2195.0,2189.55,4211526.0,922134000000000.0,108403.0,,0.7055
26-04-2019,TCS,2195.0,2203.0,2243.95,2193.15,2231.1,2238.55,2225.36,2716958.0,604620000000000.0,110079.0,1175323.0,0.4326
30-04-2019,TCS,2238.55,2238.55,2266.95,,2256.25,2260.35,2252.48,3488395.0,785754000000000.0,135194.0,,0.5811
02-05-2019,TCS,2260.35,2255.0,2259.4,2211.1,2214.7,2215.4,2227.88,2457699.0,547545000000000.0,106215.0,1064368.0,0.4331
03-05-2019,TCS,2215.4,2185.0,2186.05,2125.0,2137.0,,2153.0,3780886.0,814026000000000.0,188561.0,,0.4342
06-05-2019,TCS,,2110.0,2165.0,2108.5,2155.2,2157.85,2150.11,2891422.0,621688000000000.0,109314.0,1224571.0,0.4235
07-05-2019,TCS,,2160.05,2184.35,2138.8,2154.0,,2163.53,2201698.0,476344000000000.0,86096.0,975603.0,0.4431
08-05-2019,TCS,2151.95,,2168.0,2130.4,2156.0,,,1824895.0,392690000000000.0,77713.0,781526.0,0.4283
09-05-2019,TCS,2152.85,,2184.1,2136.1,2171.2,2172.55,2166.98,2264162.0,490640000000000.0,106297.0,1251459.0,0.5527
10-05-2019,TCS,2172.55,,2192.0,2125.85,,2135.8,2161.83,2039633.0,440935000000000.0,85446.0,873181.0,0.4281
13-05-2019,TCS,2135.8,2133.0,2167.0,2121.65,2134.0,2128.75,2143.87,1701744.0,364833000000000.0,74014.0,677242.0,0.398
14-05-2019,TCS,2128.75,2135.0,2159.8,2072.35,2095.8,2092.35,2101.14,2456110.0,,118567.0,926566.0,0.3772
15-05-2019,TCS,2092.35,2097.0,2124.0,2084.5,2095.0,2095.4,2103.66,2346876.0,493702000000000.0,119315.0,1108059.0,0.4721
,TCS,2095.4,2096.0,2124.0,2077.05,2111.5,2108.75,2107.55,1946529.0,410240000000000.0,118994.0,916519.0,0.4708
17-05-2019,TCS,2108.75,2112.6,2135.0,,,2095.45,2107.34,1947908.0,410489000000000.0,,891442.0,0.4576
20-05-2019,TCS,2095.45,2125.0,2151.4,2050.0,2148.0,2143.95,,2625116.0,556394000000000.0,112038.0,1154403.0,
21-05-2019,TCS,2143.95,2148.05,2148.7,2102.55,2106.2,2109.75,2122.37,1863157.0,395432000000000.0,100432.0,1042172.0,
22-05-2019,TCS,2109.75,2110.0,2121.95,2075.0,2090.0,2081.75,2091.31,2595795.0,542861000000000.0,154844.0,1410070.0,0.5432
23-05-2019,TCS,2081.75,2098.0,2115.35,2050.0,2057.0,2054.05,2071.74,2541294.0,,122224.0,1169296.0,0.4601
24-05-2019,TCS,,2070.0,2070.0,2032.25,2050.0,2048.0,2051.14,2274208.0,,114179.0,1255954.0,
27-05-2019,TCS,2048.0,2054.8,2068.95,,2058.0,2055.15,,2329820.0,478747000000000.0,85924.0,1377094.0,0.5911
28-05-2019,TCS,2055.15,2060.0,2097.5,2045.0,,2073.75,2076.46,5872979.0,1219500000000000.0,205972.0,4034671.0,0.687
,TCS,2073.75,2080.0,2123.7,,,,2109.46,3281320.0,692181000000000.0,177202.0,,0.4597
30-05-2019,TCS,2107.55,2123.0,2156.55,2114.4,2146.3,2146.3,,4971725.0,1065250000000000.0,,2210404.0,0.4446
31-05-2019,TCS,2146.3,,2204.95,2152.25,2200.0,2196.55,2184.11,4265370.0,931606000000000.0,,2338193.0,
03-06-2019,TCS,2196.55,2201.0,2247.65,2185.65,2240.1,2242.3,2223.68,3682419.0,,138425.0,1964140.0,0.5334
04-06-2019,TCS,,2224.0,2224.0,2175.0,2188.0,2183.1,2195.01,2408658.0,528702000000000.0,98393.0,973876.0,0.4043
06-06-2019,TCS,2183.1,2199.0,2199.0,2152.0,2166.0,2166.1,2169.63,3735467.0,810460000000000.0,116134.0,2225149.0,0.5957
07-06-2019,TCS,2166.1,2174.0,2189.8,2142.1,2179.8,2181.75,2161.21,2659446.0,574761000000000.0,79783.0,886597.0,0.3334
10-06-2019,TCS,2181.75,2196.7,2235.85,2185.5,2229.1,2231.5,2219.98,2080593.0,461888000000000.0,106316.0,814523.0,
11-06-2019,TCS,2231.5,2237.0,2263.95,2231.0,2252.0,2252.8,2250.89,3048937.0,686284000000000.0,148188.0,1367975.0,0.4487
12-06-2019,TCS,2252.8,2245.0,2266.9,2219.0,2264.0,2260.9,2241.29,2404448.0,538907000000000.0,141774.0,1036077.0,0.4309
13-06-2019,TCS,2260.9,2264.0,2285.0,2243.05,2244.0,2254.1,2265.77,3320916.0,752442000000000.0,138967.0,1358755.0,0.4092
14-06-2019,TCS,,2257.25,2263.1,,2249.8,2254.5,2250.08,2131408.0,479583000000000.0,130534.0,947049.0,0.4443
17-06-2019,TCS,2254.5,2256.0,2262.0,2241.45,2244.0,2249.2,2252.43,1489497.0,335499000000000.0,82160.0,649266.0,0.4043
,TCS,2249.2,2244.0,2260.0,2231.2,2253.5,2250.85,2245.75,1877447.0,421627000000000.0,148431.0,959921.0,0.4934
,TCS,2250.85,2255.0,2276.0,2243.15,2261.2,2259.9,,1652817.0,373899000000000.0,88350.0,715271.0,0.4328
20-06-2019,TCS,2259.9,,2284.0,2212.0,2283.3,2277.95,2248.36,2199377.0,,123696.0,870081.0,0.3956
,TCS,2277.95,2285.0,2292.5,2242.0,2252.05,2249.85,2255.87,3871804.0,873428000000000.0,141057.0,2767225.0,0.7147
24-06-2019,TCS,2249.85,2254.15,2280.0,2250.8,2277.0,2275.5,2267.8,1382424.0,313507000000000.0,78153.0,528471.0,0.3823
25-06-2019,TCS,2275.5,2270.0,2274.45,2250.5,2263.0,,,1386077.0,,99699.0,598681.0,0.4319
26-06-2019,TCS,2267.8,2265.0,2266.8,2250.0,2253.05,2254.2,2259.22,1762224.0,398125000000000.0,94030.0,931941.0,0.5288
27-06-2019,TCS,,,2264.0,2241.3,2261.5,2252.55,2254.5,2813464.0,,138850.0,1814968.0,0.6451
28-06-2019,TCS,2252.55,2260.0,2261.95,2222.5,2228.0,2227.2,2234.73,2372928.0,530285000000000.0,115508.0,1468460.0,
01-07-2019,TCS,,2235.0,2255.0,,2233.05,2239.55,2237.15,2769940.0,619676000000000.0,129268.0,1579799.0,0.5703
02-07-2019,TCS,2239.55,2244.9,2257.0,,2254.3,,2237.79,1771746.0,396480000000000.0,,816451.0,0.4608
,TCS,2252.1,2252.2,2258.8,2232.0,2234.0,2237.65,2242.16,1656881.0,371500000000000.0,87941.0,739089.0,0.4461
04-07-2019,TCS,2237.65,2234.0,2252.0,2230.1,2241.0,2242.65,2241.04,984140.0,220550000000000.0,59990.0,352899.0,0.3586
05-07-2019,TCS,2242.65,,2250.0,2140.0,2166.85,2163.1,2179.39,4088470.0,,160276.0,1736073.0,0.4246
08-07-2019,TCS,2163.1,2149.0,2188.8,2132.1,2171.1,2175.4,2168.49,2788062.0,604588000000000.0,109097.0,1186748.0,0.4257
09-07-2019,TCS,,2174.0,2174.4,2104.55,,2133.35,2128.96,3977224.0,846734000000000.0,191613.0,1817164.0,0.4569
10-07-2019,TCS,2133.35,2080.0,2127.85,2071.3,2105.3,2108.2,,6343581.0,,223857.0,1665050.0,0.2625
11-07-2019,TCS,2108.2,2128.0,2129.0,2086.05,2101.95,2102.55,2103.2,2400346.0,504840000000000.0,,967380.0,0.403
12-07-2019,TCS,2102.55,2102.1,2119.75,2093.1,2108.0,2107.6,2108.31,,329049000000000.0,94025.0,,0.4869
15-07-2019,TCS,,2125.0,2153.6,2098.0,2135.5,2145.7,2126.77,2900415.0,616852000000000.0,158215.0,1436299.0,0.4952
16-07-2019,TCS,2145.7,2126.0,,2100.0,2105.0,2106.0,2108.89,,576865000000000.0,182859.0,1518786.0,0.5552
17-07-2019,TCS,2106.0,2108.0,2125.0,2092.1,2111.8,2117.25,2111.55,,380706000000000.0,,639367.0,
18-07-2019,TCS,2117.25,2116.2,2116.2,2060.0,2075.55,2065.95,2084.29,3072096.0,,167750.0,1936907.0,
,TCS,2065.95,2077.0,2097.0,2062.5,2079.9,2076.95,2080.79,1953177.0,406415000000000.0,108418.0,856415.0,0.4385
22-07-2019,TCS,2076.95,2077.0,2117.45,2068.8,2107.15,2109.9,2099.33,1920167.0,403107000000000.0,113048.0,889344.0,0.4632
23-07-2019,TCS,2109.9,2127.9,2130.0,2102.4,2119.95,2112.45,2120.71,3538588.0,750431000000000.0,117545.0,2468145.0,0.6975
24-07-2019,TCS,2112.45,2110.0,2120.8,2076.5,2097.55,2096.8,,,506167000000000.0,112922.0,1199779.0,0.4972
25-07-2019,TCS,2096.8,2108.9,2135.0,2092.55,,2127.9,2118.42,2544464.0,539024000000000.0,119553.0,1320598.0,0.519
,TCS,2127.9,2129.8,2129.8,2095.0,2112.65,2109.05,2109.59,1720592.0,362974000000000.0,88967.0,,0.6115
29-07-2019,TCS,2109.05,2110.8,2142.0,,2125.1,2130.0,2123.42,1647090.0,349746000000000.0,95152.0,670671.0,0.4072
30-07-2019,TCS,2130.0,2130.0,2185.0,2120.45,2176.3,2179.15,2162.72,2851672.0,616737000000000.0,,1640143.0,0.5752
31-07-2019,TCS,2179.15,2171.75,2211.7,2147.15,2201.0,2205.7,2180.17,3000677.0,654199000000000.0,132679.0,1406687.0,0.4688
,TCS,2205.7,2200.0,2217.5,2166.25,2178.3,2180.05,2195.1,2375236.0,521387000000000.0,175166.0,1115202.0,0.4695
02-08-2019,TCS,2180.05,2173.0,2210.0,2165.5,2205.0,2205.3,2185.91,,546656000000000.0,154834.0,1184875.0,
05-08-2019,TCS,2205.3,2199.9,2252.25,2195.6,2240.0,2248.6,2241.19,,681251000000000.0,149146.0,1648531.0,0.5423
06-08-2019,TCS,2248.6,2232.8,2251.95,2211.45,,2214.9,2232.27,,644113000000000.0,181107.0,1254987.0,0.4349
07-08-2019,TCS,2214.9,2230.0,2238.5,2207.25,2218.9,2213.45,,2165362.0,481391000000000.0,141079.0,1149124.0,0.5307
08-08-2019,TCS,2213.45,2228.9,2281.0,2218.9,2253.8,,2247.44,2073298.0,465960000000000.0,139214.0,942856.0,
09-08-2019,TCS,2258.1,2260.0,2267.9,2241.35,,2246.25,2253.09,1744550.0,393062000000000.0,119969.0,708230.0,0.406
13-08-2019,TCS,2246.25,2245.0,2246.25,2194.3,2200.0,2199.45,,1647281.0,365632000000000.0,157195.0,,0.5423
14-08-2019,TCS,2199.45,2181.1,2217.85,2167.4,2205.3,2204.4,2200.61,1945002.0,428020000000000.0,,969990.0,0.4987
16-08-2019,TCS,2204.4,2241.4,2241.4,,2162.0,2165.1,2173.77,3755507.0,816360000000000.0,191781.0,2121016.0,0.5648
19-08-2019,TCS,2165.1,2180.0,2186.0,2157.7,2166.0,2163.0,2171.81,974884.0,211727000000000.0,80584.0,358199.0,0.3674
,TCS,2163.0,2172.0,2205.0,2166.5,2190.0,2186.75,2190.28,1843611.0,403802000000000.0,104689.0,608831.0,0.3302
21-08-2019,TCS,2186.75,2184.95,,2182.25,2183.0,2186.2,2193.43,,266372000000000.0,75613.0,523155.0,0.4308
22-08-2019,TCS,2186.2,2187.0,2235.65,2170.0,2210.0,2216.0,2213.54,2131601.0,471839000000000.0,106338.0,923535.0,0.4333
23-08-2019,TCS,2216.0,2214.95,2259.9,2213.9,2250.0,2247.7,2244.15,2826425.0,634293000000000.0,142446.0,1480086.0,0.5237
26-08-2019,TCS,2247.7,,2282.0,2225.0,2267.0,2276.3,2259.83,2345475.0,530037000000000.0,113243.0,,0.4862
27-08-2019,TCS,2276.3,2270.0,,2229.0,2241.5,2236.5,2241.51,3432106.0,769310000000000.0,,2396488.0,0.6983
28-08-2019,TCS,2236.5,2240.0,,2216.0,,2239.25,2233.18,1294621.0,289113000000000.0,91252.0,538431.0,
29-08-2019,TCS,,2222.2,2248.2,2222.2,2232.0,2233.45,2235.21,1670652.0,373426000000000.0,98341.0,761633.0,0.4559
30-08-2019,TCS,2233.45,2241.0,2266.0,,2259.0,2259.6,2241.92,2583625.0,579227000000000.0,117933.0,1472256.0,0.5698
03-09-2019,TCS,,2270.0,2296.2,2236.95,2246.0,2251.6,2275.88,2545060.0,579225000000000.0,131301.0,1257157.0,0.494
04-09-2019,TCS,2251.6,2265.0,,2233.0,2245.2,2245.4,2248.41,2228092.0,,128138.0,1359618.0,0.6102
05-09-2019,TCS,2245.4,2242.2,2253.65,2207.3,2215.95,2215.3,2225.26,,457500000000000.0,133165.0,1200345.0,0.5838
06-09-2019,TCS,2215.3,2216.0,2233.5,,2198.0,2197.5,2204.18,1890550.0,416711000000000.0,118713.0,853437.0,0.4514
09-09-2019,TCS,2197.5,,2202.85,2179.8,2185.0,2182.85,2188.09,1703945.0,372839000000000.0,121273.0,677662.0,0.3977
11-09-2019,TCS,2182.85,2186.0,2195.0,2146.55,2151.6,2154.0,2162.64,2627440.0,568220000000000.0,199136.0,1433413.0,0.5456
,TCS,2154.0,2155.0,2165.0,,2134.6,2133.6,2135.46,2118859.0,,138766.0,1080259.0,0.5098
13-09-2019,TCS,2133.6,2135.0,2157.95,2115.55,2143.0,2141.95,2135.83,2291174.0,489356000000000.0,138321.0,873724.0,0.3813
16-09-2019,TCS,2141.95,2159.95,2173.4,2126.4,2150.0,2150.0,,2597948.0,558863000000000.0,151943.0,1165596.0,
17-09-2019,TCS,2150.0,2154.95,,2105.6,2126.4,2122.65,2123.78,2796530.0,593922000000000.0,121706.0,1594628.0,0.5702
18-09-2019,TCS,2122.65,2126.4,2142.95,2113.15,2141.15,2138.55,2133.02,1454663.0,310282000000000.0,,674870.0,0.4639
19-09-2019,TCS,2138.55,2135.0,2135.8,,2096.9,2101.95,2103.74,1652691.0,347683000000000.0,101537.0,791932.0,0.4792
20-09-2019,TCS,2101.95,2104.9,2129.4,2057.0,2069.0,2065.45,2083.7,6941979.0,1446500000000000.0,275363.0,,0.6584
23-09-2019,TCS,2065.45,2099.0,2099.0,1975.0,2020.0,2015.8,,,1272020000000000.0,293188.0,3672464.0,0.5808
24-09-2019,TCS,2015.8,2015.0,2061.0,2013.0,2047.3,2044.7,2045.07,4620978.0,945024000000000.0,219776.0,2506661.0,0.5425
25-09-2019,TCS,2044.7,2065.0,2092.0,2060.05,2084.0,2088.45,2077.98,4002232.0,831655000000000.0,205505.0,2508929.0,0.6269
26-09-2019,TCS,,2097.9,2107.0,2063.0,2089.6,2087.6,2084.45,4234281.0,882613000000000.0,216311.0,2698499.0,0.6373
27-09-2019,TCS,,2085.0,2085.2,,2059.0,2056.15,2065.56,2046795.0,422778000000000.0,125241.0,,0.5104
30-09-2019,TCS,2056.15,2061.85,2104.0,2060.0,2097.0,2099.3,2090.07,2620039.0,547608000000000.0,,1414661.0,0.5399
01-10-2019,TCS,2099.3,2095.95,2095.95,2039.7,,2059.95,2059.04,3342877.0,688311000000000.0,170294.0,2098408.0,0.6277
03-10-2019,TCS,2059.95,2070.0,2081.15,2046.15,2056.0,2060.25,,2317618.0,478698000000000.0,187925.0,1389047.0,0.5993
04-10-2019,TCS,2060.25,2060.6,2087.95,,2078.0,2079.35,2079.28,,449801000000000.0,128092.0,,0.6666
07-10-2019,TCS,2079.35,2080.0,,2041.0,2046.0,2047.7,2062.27,2177916.0,449145000000000.0,98775.0,1162115.0,0.5336
09-10-2019,TCS,2047.7,,2060.0,2015.5,2021.9,2020.1,2026.43,2066920.0,418846000000000.0,107493.0,984558.0,0.4763
10-10-2019,TCS,2020.1,2028.0,2039.05,1997.1,2002.8,2004.45,2015.15,2881452.0,580657000000000.0,125920.0,959388.0,
11-10-2019,TCS,2004.45,1931.0,1995.0,1925.0,1989.0,1986.85,1958.07,12593069.0,2465810000000000.0,327238.0,6323332.0,0.5021
14-10-2019,TCS,1986.85,1995.0,2032.75,1968.0,2021.0,2021.0,2009.8,3510704.0,705581000000000.0,154256.0,1642252.0,0.4678
15-10-2019,TCS,2021.0,2032.0,2047.0,2022.7,2037.8,2037.3,2039.28,2261310.0,461145000000000.0,147982.0,1390076.0,0.6147
